queue_id,created_at,title,classification,proposed_pixel_prompt,raw_content_pixel_art_prompt
dff42409-b3cf-4da3-a706-f5637ecf10f9,2026-07-21T07:03:22.001071+00:00,Void deck at Block 718 Yishun Street 71 turned into full industrial kitchen and Bond villain lair,clown,"16-bit JRPG pixel art style, Yishun HDB void deck crammed with oversized pixel art industrial refrigerators, stainless steel prep tables, large fish tanks, jerrycans and stacked crates, fluorescent void deck lighting, bewildered pixel art HDB residents peering from the edges, chaotic clutter aesthetic, daytime","16-bit JRPG pixel art style, Yishun HDB void deck crammed with oversized pixel art industrial refrigerators, stainless steel prep tables, large fish tanks, jerrycans and stacked crates, fluorescent void deck lighting, bewildered pixel art HDB residents peering from the edges, chaotic clutter aesthetic, daytime"
f0514ca9-46aa-4b98-b90c-2ff2177b9ac4,2026-07-21T07:07:18.912996+00:00,Resident dons motorcycle helmet to face 1m beehive on Yishun HDB rooftop,clown,"16-bit JRPG pixel art style, Yishun HDB rooftop in daylight, enormous pixelated beehive hanging from ledge, small pixel art figure in motorcycle helmet crouching nearby, swarm of tiny pixel bees buzzing in circular patterns, warm golden lighting, slightly absurd heroic atmosphere","16-bit JRPG pixel art style, Yishun HDB rooftop in daylight, enormous pixelated beehive hanging from ledge, small pixel art figure in motorcycle helmet crouching nearby, swarm of tiny pixel bees buzzing in circular patterns, warm golden lighting, slightly absurd heroic atmosphere"
a7635d8e-23cd-4e67-af81-5861ba364116,2026-07-21T07:12:54.605231+00:00,"Flies and stench led neighbours to discover dead man, 63, in Yishun flat",dagger,"16-bit JRPG pixel art style, Yishun HDB corridor at dusk, a closed flat door with pixel art flies swarming around the frame, a concerned elderly neighbour pixel character standing at a distance, dim fluorescent corridor lighting casting long shadows, yellow police tape across the doorway, somber muted colour palette of grey and amber","16-bit JRPG pixel art style, Yishun HDB corridor at dusk, a closed flat door with pixel art flies swarming around the frame, a concerned elderly neighbour pixel character standing at a distance, dim fluorescent corridor lighting casting long shadows, yellow police tape across the doorway, somber muted colour palette of grey and amber"
20eec9c9-000b-4501-b1b1-f8fd4ecc2532,2026-07-21T07:15:14.176224+00:00,Man spits on SCDF officer mid-blaze as emergency crews tackle Yishun HDB fire,clown,"16-bit JRPG pixel art style, Yishun HDB block exterior at night with pixel art smoke and orange fire glow from a window, two pixel art uniformed emergency responders in foreground, one recoiling slightly, pixel art crowd of onlookers behind barrier tape, chaotic but absurd atmosphere, muted warm palette with flashing red and blue emergency lights","16-bit JRPG pixel art style, Yishun HDB block exterior at night with pixel art smoke and orange fire glow from a window, two pixel art uniformed emergency responders in foreground, one recoiling slightly, pixel art crowd of onlookers behind barrier tape, chaotic but absurd atmosphere, muted warm palette with flashing red and blue emergency lights"
adca9f41-93cc-4485-bc34-0917c58ad13f,2026-07-21T07:19:43.63667+00:00,Insect eggs plastered across window send Yishun woman into full relocation spiral,clown,"16-bit JRPG pixel art style, Yishun HDB interior at dusk, close-up of a pixel art window covered in clusters of small pale insect eggs, curtains pulled back in alarm, a pixelated figure recoiling in horror, warm orange HDB corridor light visible outside, unsettling atmospheric tone, muted colour palette with sickly yellow-green egg clusters as focal point","16-bit JRPG pixel art style, Yishun HDB interior at dusk, close-up of a pixel art window covered in clusters of small pale insect eggs, curtains pulled back in alarm, a pixelated figure recoiling in horror, warm orange HDB corridor light visible outside, unsettling atmospheric tone, muted colour palette with sickly yellow-green egg clusters as focal point"
9ae32754-9530-4bd8-9f78-c29b95a138bb,2026-07-22T07:01:51.906023+00:00,Man found dead on void deck seat at Yishun HDB block,dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at dawn, a figure slumped motionless on a concrete bench seat, yellow police tape strung between pillars, flickering fluorescent tube light overhead, dark blue-grey atmospheric lighting, pixel art potted plants nearby, empty corridor stretching into shadow, somber and still mood","16-bit JRPG pixel art style, Yishun HDB void deck at dawn, a figure slumped motionless on a concrete bench seat, yellow police tape strung between pillars, flickering fluorescent tube light overhead, dark blue-grey atmospheric lighting, pixel art potted plants nearby, empty corridor stretching into shadow, somber and still mood"
f731e7d5-10de-4309-b6d5-80d68c74c14a,2026-07-22T07:04:01.131214+00:00,"Yishun among 13 locations raided as police net 17 in $720,000 gambling bust",dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at night, police officers in uniform conducting a raid, stacks of pixel art cash bundles on a table, electronic devices and mobile phones scattered, yellow police tape across doorway, dark atmospheric lighting with blue and red police light flicker, Singaporean HDB corridor background","16-bit JRPG pixel art style, Yishun HDB void deck at night, police officers in uniform conducting a raid, stacks of pixel art cash bundles on a table, electronic devices and mobile phones scattered, yellow police tape across doorway, dark atmospheric lighting with blue and red police light flicker, Singaporean HDB corridor background"
4e6091d4-aa88-42fe-90a0-ba9dd01f7141,2026-07-22T07:06:39.827707+00:00,Man spits on officer mid-blaze as SPF and SCDF respond to Yishun HDB fire,dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at night, pixel art fire engine and police car with flashing lights parked below, orange glow from upper floor window suggesting fire, pixel art uniformed officers in foreground, tense atmospheric lighting, dark sky with smoke particles rising","16-bit JRPG pixel art style, Yishun HDB block exterior at night, pixel art fire engine and police car with flashing lights parked below, orange glow from upper floor window suggesting fire, pixel art uniformed officers in foreground, tense atmospheric lighting, dark sky with smoke particles rising"
a58664bc-03cc-45ca-959f-6f1458451ce2,2026-07-22T07:09:10.583167+00:00,"Car crashes into Yishun rubbish chute — driver, 32, charged with driving on meth and 4 other traffic offences",dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at night, a small sedan car crumpled against a concrete rubbish chute block, debris scattered on tiled floor, yellow police tape strung across the scene, flickering fluorescent void deck lighting, dark blue sky visible beyond HDB pillars, no human figures, atmospheric pixel art shadows","16-bit JRPG pixel art style, Yishun HDB void deck at night, a small sedan car crumpled against a concrete rubbish chute block, debris scattered on tiled floor, yellow police tape strung across the scene, flickering fluorescent void deck lighting, dark blue sky visible beyond HDB pillars, no human figures, atmospheric pixel art shadows"
05de1428-07a7-4551-8ef8-d05d6aef496b,2026-07-22T07:16:05.850544+00:00,Man arrested for breaking into Yishun flat in alleged housebreaking case,dagger,"16-bit JRPG pixel art style, Yishun HDB block corridor at night, a shadowy pixel art figure caught near a flat door, yellow police tape across the doorway, flickering corridor fluorescent light, dark blue atmospheric lighting, Singapore HDB environment, pixel art police officer in background","16-bit JRPG pixel art style, Yishun HDB block corridor at night, a shadowy pixel art figure caught near a flat door, yellow police tape across the doorway, flickering corridor fluorescent light, dark blue atmospheric lighting, Singapore HDB environment, pixel art police officer in background"
927caf5c-27a1-4f47-a0ba-b9a95efc00cd,2026-07-22T07:18:34.304125+00:00,"Water pipe bursts in Yishun, floods 25 shops in what can only be described as a very wet Tuesday",clown,"16-bit JRPG pixel art style, Yishun HDB shophouse row with ankle-deep pixel water flooding the void deck and shop fronts, mops and buckets scattered outside, a burst pipe spraying pixel water droplets, shopkeepers in pixel art form pushing water out with squeegees, overcast sky, warm fluorescent shop lighting reflecting off the flood water, chaotic but non-threatening atmosphere","16-bit JRPG pixel art style, Yishun HDB shophouse row with ankle-deep pixel water flooding the void deck and shop fronts, mops and buckets scattered outside, a burst pipe spraying pixel water droplets, shopkeepers in pixel art form pushing water out with squeegees, overcast sky, warm fluorescent shop lighting reflecting off the flood water, chaotic but non-threatening atmosphere"
25fdec16-b800-42b8-9f25-7d3d15b92d79,2026-07-23T06:59:56.645465+00:00,"Metre-tall beehive discovered on Yishun rooftop, residents suit up for battle",clown,"16-bit JRPG pixel art style, Yishun HDB landed house rooftop, enormous golden beehive taller than a person, two pixel art figures in full beekeeper armour holding improvised tools, swarm of pixel bees filling the air, warm amber and yellow tones, comedic adventurer energy, bright daytime sky","16-bit JRPG pixel art style, Yishun HDB landed house rooftop, enormous golden beehive taller than a person, two pixel art figures in full beekeeper armour holding improvised tools, swarm of pixel bees filling the air, warm amber and yellow tones, comedic adventurer energy, bright daytime sky"
3212c78b-eb5e-4ad2-936b-8bdfefdbf232,2026-07-23T07:00:16.457856+00:00,"Man spits at officer during Yishun fire response, was already on remission order",dagger,"16-bit JRPG pixel art style, Yishun HDB fire scene at night, pixel art fire engine and orange glow from a burning unit, uniformed pixel officer standing near cordon tape, ominous atmospheric lighting, dark sky with embers, HDB block silhouette in background","16-bit JRPG pixel art style, Yishun HDB fire scene at night, pixel art fire engine and orange glow from a burning unit, uniformed pixel officer standing near cordon tape, ominous atmospheric lighting, dark sky with embers, HDB block silhouette in background"
7a002434-dbf2-438c-b900-0e86dab8057d,2026-07-23T07:00:58.388691+00:00,"Man, 42, falls through shelter roof in Yishun and dies",dagger,"16-bit JRPG pixel art style, Yishun HDB shelter structure at dusk, collapsed corrugated roof panel with jagged hole, yellow police tape cordoning the area, pixel art ambulance nearby with flashing red lights, somber dark blue sky, scattered onlookers as small pixel figures in background, atmospheric low lighting","16-bit JRPG pixel art style, Yishun HDB shelter structure at dusk, collapsed corrugated roof panel with jagged hole, yellow police tape cordoning the area, pixel art ambulance nearby with flashing red lights, somber dark blue sky, scattered onlookers as small pixel figures in background, atmospheric low lighting"
fa86352b-ec03-4603-9967-ec525de31c2c,2026-07-23T07:01:13.746412+00:00,Rubbish truck crash sends three to hospital in Yishun,dagger,"16-bit JRPG pixel art style, Yishun HDB road intersection at daytime, overturned green rubbish truck on tarmac, pixel art ambulance with flashing lights nearby, scattered debris on road, yellow police tape, concerned pixel art bystanders watching from pavement, dramatic overhead lighting","16-bit JRPG pixel art style, Yishun HDB road intersection at daytime, overturned green rubbish truck on tarmac, pixel art ambulance with flashing lights nearby, scattered debris on road, yellow police tape, concerned pixel art bystanders watching from pavement, dramatic overhead lighting"
003d7e71-5c5e-4b5e-b2e3-e7782a591358,2026-07-23T07:02:04.771018+00:00,"HSA sweep catches vaper, 44, and teen smoker, 17, in Yishun patrol",clown,"16-bit JRPG pixel art style, Yishun HDB void deck during daytime, two pixelated figures caught mid-puff with cartoon smoke clouds, stern enforcement officer sprite in blue uniform holding clipboard, pixel art signboard reading NO SMOKING, bright flat lighting, mildly comedic tone","16-bit JRPG pixel art style, Yishun HDB void deck during daytime, two pixelated figures caught mid-puff with cartoon smoke clouds, stern enforcement officer sprite in blue uniform holding clipboard, pixel art signboard reading NO SMOKING, bright flat lighting, mildly comedic tone"
99a4e73b-2e9b-4c08-8fd0-f4282c6fca90,2026-07-23T07:02:35.969157+00:00,"Fire tears through Yishun HDB flat, 28 evacuated and 2 hospitalised",dagger,"16-bit JRPG pixel art style, Yishun HDB block at night, orange and red pixel art flames visible through a window on a mid-floor flat, pixel art fire truck parked below with flashing red lights, small crowd of pixel art residents gathered at void deck watching, dark smoky sky, dramatic atmospheric lighting","16-bit JRPG pixel art style, Yishun HDB block at night, orange and red pixel art flames visible through a window on a mid-floor flat, pixel art fire truck parked below with flashing red lights, small crowd of pixel art residents gathered at void deck watching, dark smoky sky, dramatic atmospheric lighting"
96925307-94ff-48e0-b1eb-82bea082dff5,2026-07-23T07:02:52.797167+00:00,"Man spits on police and hurls insults at officers in Yishun, promptly arrested",clown,"16-bit JRPG pixel art style, Yishun HDB void deck daytime, two pixel art police officers in blue uniforms standing firm, dishevelled pixel art civilian figure mid-spit gesture, small pixel saliva arc in the air, bystanders watching from distance, flat Singapore Housing Board block in background, bright midday lighting, comedic but tense atmosphere","16-bit JRPG pixel art style, Yishun HDB void deck daytime, two pixel art police officers in blue uniforms standing firm, dishevelled pixel art civilian figure mid-spit gesture, small pixel saliva arc in the air, bystanders watching from distance, flat Singapore Housing Board block in background, bright midday lighting, comedic but tense atmosphere"
a36fbf0c-9456-42fd-9650-aa1eddee4ffa,2026-07-23T07:03:33.609163+00:00,Car rams straight into Electronic Parking System gantry in Yishun carpark,clown,"16-bit JRPG pixel art style, Yishun HDB carpark daytime, smashed Electronic Parking System gantry barrier lying broken, pixel art car stopped at awkward angle against the damaged equipment, scattered debris on carpark floor, flat Singapore sky, bright overhead lighting, comedic impact lines in pixel art style","16-bit JRPG pixel art style, Yishun HDB carpark daytime, smashed Electronic Parking System gantry barrier lying broken, pixel art car stopped at awkward angle against the damaged equipment, scattered debris on carpark floor, flat Singapore sky, bright overhead lighting, comedic impact lines in pixel art style"
4080964e-c6bb-4e59-976c-b99a67508493,2026-07-23T07:03:48.952353+00:00,"Man spits on officer during Yishun fire response, faces charges",dagger,"16-bit JRPG pixel art style, Yishun HDB corridor at night, pixel art fire engine and police car with flashing lights in background, a pixelated figure in civilian clothes confronting a uniformed officer in foreground, smoke rising from a nearby HDB block, tense atmospheric lighting in orange and blue","16-bit JRPG pixel art style, Yishun HDB corridor at night, pixel art fire engine and police car with flashing lights in background, a pixelated figure in civilian clothes confronting a uniformed officer in foreground, smoke rising from a nearby HDB block, tense atmospheric lighting in orange and blue"
f029062d-42e3-44b2-b8b1-a5cdca500a4a,2026-07-23T07:04:45.43746+00:00,Car crash in Yishun ends with driver arrested for stun device and suspected drug offences,dagger,"16-bit JRPG pixel art style, Yishun HDB road at night, crashed pixel art sedan against a kerb, blue and red police light flashes, two pixel art police officers standing near the vehicle, yellow caution tape, dark atmospheric Singapore streetscape with HDB blocks in background, moody neon-lit environment","16-bit JRPG pixel art style, Yishun HDB road at night, crashed pixel art sedan against a kerb, blue and red police light flashes, two pixel art police officers standing near the vehicle, yellow caution tape, dark atmospheric Singapore streetscape with HDB blocks in background, moody neon-lit environment"
f8a1f483-3ccc-4a1a-824c-909fa713bae9,2026-07-23T07:05:28.874076+00:00,Car ploughs into rubbish chute at Yishun HDB block,clown,"16-bit JRPG pixel art style, Yishun HDB block exterior daytime, a small pixel art car nose-first into a concrete rubbish chute housing, debris scattered on ground, confused pixel art residents watching from void deck, bright flat lighting, absurd comedic tone","16-bit JRPG pixel art style, Yishun HDB block exterior daytime, a small pixel art car nose-first into a concrete rubbish chute housing, debris scattered on ground, confused pixel art residents watching from void deck, bright flat lighting, absurd comedic tone"
0feb7855-04db-4c3c-805c-2e05fa8fd34c,2026-07-23T07:06:12.649308+00:00,"Sisters win appeal over late mum's Yishun coffee shop estate, brother loses rent share",heart,"16-bit JRPG pixel art style, Yishun HDB coffee shop interior, two pixel art women standing at a kopitiam counter looking relieved, warm yellow lighting, tiled floor, old wooden stools, a folded legal document on the table, heartwarming atmosphere","16-bit JRPG pixel art style, Yishun HDB coffee shop interior, two pixel art women standing at a kopitiam counter looking relieved, warm yellow lighting, tiled floor, old wooden stools, a folded legal document on the table, heartwarming atmosphere"
8dcc3e6d-25ca-4d61-9e05-965b61cd8655,2026-07-23T07:07:00.177884+00:00,Metal beam crashes through Yishun HDB roof during nearby construction works,dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior daytime, large metal beam lodged diagonally through a cracked rooftop, construction crane silhouette visible in background, debris scattered on ground below, yellow caution tape at void deck level, dusty hazy atmosphere, pixel art style with dramatic lighting","16-bit JRPG pixel art style, Yishun HDB block exterior daytime, large metal beam lodged diagonally through a cracked rooftop, construction crane silhouette visible in background, debris scattered on ground below, yellow caution tape at void deck level, dusty hazy atmosphere, pixel art style with dramatic lighting"
6d7ba7ab-ca08-4dbb-aef1-da763195b391,2026-07-23T07:07:48.91053+00:00,"SAF regular, 24, found dead at foot of Yishun HDB block",dagger,"16-bit JRPG pixel art style, Yishun HDB block base at dawn, yellow police tape cordoning off void deck, pixel art police officers standing guard, somber blue-grey atmospheric lighting, empty void deck benches, flickering fluorescent lamp, dark pavement, muted colour palette conveying grief and stillness","16-bit JRPG pixel art style, Yishun HDB block base at dawn, yellow police tape cordoning off void deck, pixel art police officers standing guard, somber blue-grey atmospheric lighting, empty void deck benches, flickering fluorescent lamp, dark pavement, muted colour palette conveying grief and stillness"
51c5e1ce-4099-4dcf-9268-e33c004a5ab6,2026-07-25T06:59:28.604159+00:00,Five men knife and beat Yishun man unconscious at Block 243 carpark,dagger,"16-bit JRPG pixel art style, Yishun HDB open-air carpark at night, yellow police tape cordoning off motorcycle parking area, dark red pixel art blood pool on concrete ground, scattered debris including a shoe sole, HDB block looming in background, blue and red police light flickers, lone pixel art lamp post casting harsh yellow light, atmospheric shadows, tense crime scene mood","16-bit JRPG pixel art style, Yishun HDB open-air carpark at night, yellow police tape cordoning off motorcycle parking area, dark red pixel art blood pool on concrete ground, scattered debris including a shoe sole, HDB block looming in background, blue and red police light flickers, lone pixel art lamp post casting harsh yellow light, atmospheric shadows, tense crime scene mood"
ec5c89fc-be95-4cde-b36c-5a6cca8e160d,2026-07-26T07:00:05.185789+00:00,Father and son break into burning Yishun flat to save it before SCDF even arrives,heart,"16-bit JRPG pixel art style, Yishun HDB block exterior at dusk, fourth-floor window with pixel art black smoke billowing out, two heroic silhouette figures standing in a corridor doorway with a fire hose reel, warm orange glow fading from windows, two red pixel art fire engines parked at void deck below, neighbours watching from opposite block balconies, community warmth atmosphere, detailed HDB architecture","16-bit JRPG pixel art style, Yishun HDB block exterior at dusk, fourth-floor window with pixel art black smoke billowing out, two heroic silhouette figures standing in a corridor doorway with a fire hose reel, warm orange glow fading from windows, two red pixel art fire engines parked at void deck below, neighbours watching from opposite block balconies, community warmth atmosphere, detailed HDB architecture"
f65edc8a-778b-4a4f-8d72-e8b768104bc6,2026-07-26T07:03:43.01607+00:00,Mattress fire at Yishun flat extinguished by two brothers wielding hose reel,clown,"16-bit JRPG pixel art style, Yishun HDB corridor at night, two pixel art figures in casual clothing holding a fire hose reel, orange glow of flames visible through a flat doorway, smoke rising in pixel clouds, dramatic side-lit corridor lighting, retro game aesthetic","16-bit JRPG pixel art style, Yishun HDB corridor at night, two pixel art figures in casual clothing holding a fire hose reel, orange glow of flames visible through a flat doorway, smoke rising in pixel clouds, dramatic side-lit corridor lighting, retro game aesthetic"
2e920d7b-784e-46ca-b536-1163669abae0,2026-07-27T06:58:39.014177+00:00,"Man beaten unconscious by group in Yishun, police hunting attackers",dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at night, pixel art ambulance with flashing red lights parked nearby, yellow police tape strung between concrete pillars, scattered pixel art debris on ground, dark atmospheric lighting with harsh fluorescent overhead lamp, ominous shadows, no people visible","16-bit JRPG pixel art style, Yishun HDB void deck at night, pixel art ambulance with flashing red lights parked nearby, yellow police tape strung between concrete pillars, scattered pixel art debris on ground, dark atmospheric lighting with harsh fluorescent overhead lamp, ominous shadows, no people visible"
fcd26893-1016-4fb8-a980-017b90a531e9,2026-07-27T06:59:00.95969+00:00,Neighbours kick down door and douse Yishun flat fire before SCDF even arrives,heart,"16-bit JRPG pixel art style, Yishun HDB corridor at night, fourth-floor flat with smoke-blackened window frame, two pixel art figures in casual clothes holding a fire hosereel spraying water, warm orange glow fading from window, pixel art fire engines parked below the block with blue-red lights, community atmosphere, heroic warm lighting","16-bit JRPG pixel art style, Yishun HDB corridor at night, fourth-floor flat with smoke-blackened window frame, two pixel art figures in casual clothes holding a fire hosereel spraying water, warm orange glow fading from window, pixel art fire engines parked below the block with blue-red lights, community atmosphere, heroic warm lighting"
4b5edb91-9447-433c-b6f9-08b669ee68f5,2026-07-27T07:01:01.228771+00:00,Man knocked unconscious and hospitalised after fight in Yishun,dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at night, pixel art ambulance with flashing red and blue lights, dark concrete floor, yellow police tape strung between pillars, scattered pixel debris suggesting a struggle, ominous atmospheric lighting, no human figures visible","16-bit JRPG pixel art style, Yishun HDB void deck at night, pixel art ambulance with flashing red and blue lights, dark concrete floor, yellow police tape strung between pillars, scattered pixel debris suggesting a struggle, ominous atmospheric lighting, no human figures visible"
3bb8e27f-bdda-4fd3-a85f-f749f0996fc7,2026-07-28T07:00:23.745791+00:00,Teen arrested for ISIS-inspired plot to knife soldiers at Sembawang Air Base and LGBTQ schoolmates,dagger,"16-bit JRPG pixel art style, Yishun-Sembawang HDB corridor at night, silhouette of a military air base fence with warning signs in background, red and blue police lights casting shadows, pixel art police tape across foreground, dark oppressive sky, lone pixel art figure in shadow being apprehended by uniformed officers, tense atmospheric lighting, muted colour palette with harsh red accents","16-bit JRPG pixel art style, Yishun-Sembawang HDB corridor at night, silhouette of a military air base fence with warning signs in background, red and blue police lights casting shadows, pixel art police tape across foreground, dark oppressive sky, lone pixel art figure in shadow being apprehended by uniformed officers, tense atmospheric lighting, muted colour palette with harsh red accents"
d0046c1b-d020-4b85-b3a5-9cdfd122138c,2026-07-29T07:00:49.354433+00:00,Six men charged with rioting after Yishun carpark brawl leaves 48-year-old unconscious,dagger,"16-bit JRPG pixel art style, Yishun HDB carpark at night, yellow police tape strung between concrete pillars, dark bloodstain pixel art on tarmac near a parking lot marking, scattered debris, flashing red-blue police light glow, HDB block looming in background, atmospheric dark blue night sky, no human figures visible","16-bit JRPG pixel art style, Yishun HDB carpark at night, yellow police tape strung between concrete pillars, dark bloodstain pixel art on tarmac near a parking lot marking, scattered debris, flashing red-blue police light glow, HDB block looming in background, atmospheric dark blue night sky, no human figures visible"
eb060a0b-515a-4d43-a5bb-cec87e69a055,2026-07-29T07:01:33.751194+00:00,Yishun elderly residents forced up stairs for weeks as lift renovation cuts off entire floors,clown,"16-bit JRPG pixel art style, Yishun HDB stairwell interior, elderly pixel art character hunched over climbing steep stairs, yellow caution tape across elevator doors, flickering fluorescent corridor lighting, worn concrete steps, small notice sign on elevator door, muted grey and beige palette with warm orange light from corridor window","16-bit JRPG pixel art style, Yishun HDB stairwell interior, elderly pixel art character hunched over climbing steep stairs, yellow caution tape across elevator doors, flickering fluorescent corridor lighting, worn concrete steps, small notice sign on elevator door, muted grey and beige palette with warm orange light from corridor window"
0af8d199-674e-4ebc-af5a-7d4805c69031,2026-07-30T07:00:46.748638+00:00,Car fire at Orchid Park Condo basement carpark sends one to hospital in Yishun,clown,"16-bit JRPG pixel art style, Yishun HDB condominium basement carpark at night, pixel art car engulfed in orange and yellow flames, thick black pixel smoke rising through a ventilation opening to the outside, two pixel art fire engines parked nearby with flashing red lights, small crowd of pixel art residents watching from a safe distance, atmospheric dark blue night sky, dramatic lighting from the fire casting shadows on concrete pillars","16-bit JRPG pixel art style, Yishun HDB condominium basement carpark at night, pixel art car engulfed in orange and yellow flames, thick black pixel smoke rising through a ventilation opening to the outside, two pixel art fire engines parked nearby with flashing red lights, small crowd of pixel art residents watching from a safe distance, atmospheric dark blue night sky, dramatic lighting from the fire casting shadows on concrete pillars"
